City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,nabire,-3.3667,135.4833,26.75,88,93,0.49,ID,1714386976
362,dame-marie,18.5667,-74.4167,24.88,83,24,3.34,HT,1714386976
363,santa marta de ortigueira,43.6833,-7.85,13.0,59,100,3.58,ES,1714386976
364,kodiak,57.79,-152.4072,2.73,70,0,3.09,US,1714386976
365,poltavka,54.3663,71.7632,10.34,43,100,5.27,RU,1714386977
366,yatou,37.15,122.3833,11.83,69,19,5.96,CN,1714386977
367,galveston,29.3669,-94.9669,23.98,92,100,8.75,US,1714386978
368,malpica,43.3228,-8.8105,14.94,57,88,3.08,ES,1714386978
369,esquel,-42.9,-71.3167,3.27,94,91,2.05,AR,1714386978
370,kununurra,-15.7667,128.7333,27.99,47,1,2.57,AU,1714386974
371,nema,57.5067,50.5011,10.74,49,89,3.12,RU,1714386978
372,debre birhan,9.6833,39.5333,20.05,43,47,2.43,ET,1714386979
373,kavieng,-2.5744,150.7967,28.85,77,76,5.06,PG,1714386979
374,akdepe,42.0551,59.3788,25.05,10,4,4.54,TM,1714386979
375,mitu,1.1983,-70.1733,22.62,100,100,0.35,CO,1714386979
376,vila do maio,15.1333,-23.2167,24.44,77,11,8.98,CV,1714386980
377,kangding,30.0513,101.9603,12.64,85,87,2.05,CN,1714386744
378,brusyliv,50.2845,29.5263,18.23,44,0,5.69,UA,1714386980
379,katsuren-haebaru,26.3369,127.8719,24.21,95,75,4.63,JP,1714386681
380,noumea,-22.2763,166.4572,25.0,99,84,6.2,NC,1714386539
381,gadzhiyevo,69.2551,33.3362,-0.05,99,86,1.24,RU,1714386980
382,miranda,3.2499,-76.2281,20.07,90,99,0.86,CO,1714386981
383,taretan,19.3333,-101.9167,18.53,43,38,1.7,MX,1714386981
384,masterton,-40.9597,175.6575,8.39,94,0,1.7,NZ,1714386981
385,adjumani,3.3779,31.7909,35.32,30,69,1.83,UG,1714386981
386,souillac,-20.5167,57.5167,26.3,83,75,4.63,MU,1714386982
387,tralee,52.2704,-9.7026,11.14,76,75,6.17,IE,1714386983
388,sungailiat,-1.85,106.1333,28.54,77,85,1.61,ID,1714386983
389,juan griego,11.0817,-63.9655,26.15,82,34,4.4,VE,1714386983
390,kirakira,-10.4544,161.9205,27.58,86,72,4.11,SB,1714386983
391,hamina,60.5697,27.1979,18.6,75,100,3.79,FI,1714386983
392,juan l. lacaze,-34.4333,-57.4167,12.07,55,100,5.57,UY,1714386984
393,broken hill,-31.95,141.4333,17.37,29,80,4.05,AU,1714386984
394,amasra,41.7463,32.3863,15.03,88,100,2.41,TR,1714386984
395,el quebrachal,-25.2833,-64.0667,18.07,91,92,1.87,AR,1714386984
396,zinjibar,13.1287,45.3807,31.42,56,4,6.37,YE,1714386985
397,pacific grove,36.6177,-121.9166,11.9,87,0,4.02,US,1714386985
398,kone,-21.0595,164.8658,21.57,87,21,1.94,NC,1714386985
399,punta arenas,-53.15,-70.9167,-1.94,93,20,2.57,CL,1714386986
400,keren,15.7778,38.4581,34.1,15,4,6.82,ER,1714386986
401,khanty-mansiysk,61.0042,69.0019,-1.94,43,20,4.02,RU,1714386986
402,igarka,67.4667,86.5833,-6.1,93,100,6.71,RU,1714386986
403,karak city,31.1637,35.762,24.03,42,99,4.34,JO,1714386987
404,castillos,-34.1667,-53.8333,10.98,77,58,2.14,UY,1714386987
405,queenstown,-31.8976,26.8753,25.53,34,32,9.48,ZA,1714386607
406,keelung,25.1283,121.7419,31.08,75,2,1.15,TW,1714386912
407,altay,47.8667,88.1167,13.85,28,16,0.47,CN,1714386987
408,albu kamal,34.45,40.9186,33.99,21,97,9.08,SY,1714386988
409,hirara,24.8,125.2833,28.15,89,20,5.66,JP,1714386964
410,gorlice,49.6556,21.1604,24.2,36,46,4.6,PL,1714386988
411,tinogasta,-28.0632,-67.5649,16.31,56,0,0.96,AR,1714386988
412,shabqadar,34.2139,71.5552,23.69,43,20,4.69,PK,1714386989
413,colares,38.7992,-9.4469,17.81,53,20,9.39,PT,1714386989
414,berdigestyakh,62.0989,126.6992,-7.77,93,86,0.61,RU,1714386989
415,diawara,15.022,-12.5437,36.96,22,11,4.97,SN,1714386989
416,tiko,4.0745,9.3699,31.91,64,90,2.1,CM,1714386989
417,shiqian,27.5225,108.2281,20.41,98,67,1.85,CN,1714386989
418,prabumulih,-3.45,104.25,25.45,96,100,1.38,ID,1714386990
419,ormara,25.2088,64.6357,28.83,48,0,8.57,PK,1714386990
420,cadale,2.7603,46.3222,32.5,59,49,8.72,SO,1714386990
421,newman,37.3138,-121.0208,12.79,79,0,0.89,US,1714386991
422,mejit,10.2753,170.8646,27.61,75,98,7.75,MH,1714386991
423,pimentel,-6.8367,-79.9342,20.16,88,0,4.63,PE,1714386991
424,jambi city,-1.6,103.6167,26.52,91,100,1.1,ID,1714386934
425,kudahuvadhoo,2.6708,72.8944,28.68,75,100,7.06,MV,1714386991
426,valparaiso,-33.0393,-71.6273,7.8,76,40,2.57,CL,1714386749
427,vernon,50.2581,-119.2691,6.34,81,99,1.03,CA,1714386992
428,chinde,26.8418,88.0763,31.24,11,0,3.76,NP,1714386992
429,darhan,49.4867,105.9228,15.36,23,12,3.96,MN,1714386992
430,pizarro,4.9533,-77.366,24.95,90,99,1.97,CO,1714386992
431,mar del plata,-38.0023,-57.5575,13.07,79,0,8.94,AR,1714386992
432,machalpur,24.1333,76.3,39.58,12,77,8.93,IN,1714386992
433,kale,50.9581,1.8521,17.2,75,4,6.34,FR,1714386993
434,acajutla,13.5928,-89.8275,26.76,79,96,2.0,SV,1714386993
435,la breita,-4.2608,-80.8875,23.59,69,100,0.66,PE,1714386993
436,kunming,25.0389,102.7183,25.96,21,20,13.0,CN,1714386993
437,fada,9.5667,8.3,36.82,29,74,1.93,NG,1714386994
438,hurricane,37.1753,-113.2899,13.66,33,0,1.78,US,1714386994
439,elk city,35.412,-99.4043,12.12,76,0,3.09,US,1714386994
440,mtwara,-10.2667,40.1833,29.63,65,20,5.14,TZ,1714386994
441,laguna,38.421,-121.4238,13.0,81,0,0.0,US,1714386995
442,cassilandia,-19.1133,-51.7342,22.94,68,67,1.22,BR,1714386995
443,chazuta,-6.5742,-76.1367,22.88,97,100,0.65,PE,1714386995
444,tres palos,18.1833,-101.6167,21.06,87,66,1.3,MX,1714386995
445,praia da vitoria,38.7333,-27.0667,16.14,67,75,1.15,PT,1714386995
446,port lincoln,-34.7333,135.8667,14.76,58,78,6.91,AU,1714386995
447,hutchinson island south,27.2995,-80.2205,23.33,64,73,7.6,US,1714386996
448,hastings,50.8552,0.5729,14.55,79,7,6.56,GB,1714386750
449,jamai,22.2,78.5833,37.09,18,44,5.61,IN,1714386996
450,usakos,-22.0,15.6,32.35,20,0,5.67,NA,1714386996
451,young,-32.6833,-57.6333,13.02,74,100,3.96,UY,1714386996
452,theniet el had,35.8711,2.0281,8.16,85,100,2.99,DZ,1714386996
453,thinadhoo,0.5333,72.9333,27.86,78,100,6.44,MV,1714386996
454,meizhou,24.2977,116.1072,26.29,90,74,1.16,CN,1714386980
455,homer,59.6425,-151.5483,2.94,75,0,0.0,US,1714386997
456,kota bharu,6.1333,102.2386,31.97,70,20,4.63,MY,1714386741
457,madhipura,25.9167,86.7833,43.06,7,12,9.89,IN,1714386997
458,baringo,0.4667,35.9667,28.91,50,57,2.14,KE,1714386997
459,zeya,53.75,127.2667,7.49,70,89,2.69,RU,1714386997
460,kupang,-10.1667,123.5833,29.32,74,20,5.14,ID,1714386674
461,mankachar,25.5333,89.8667,41.09,9,0,6.15,IN,1714386998
462,castanos,26.7833,-101.4167,20.51,33,2,1.08,MX,1714386998
463,nampula,-15.1165,39.2666,26.97,61,75,4.63,MZ,1714386999
464,prado,-17.3411,-39.2208,26.77,81,43,1.22,BR,1714386999
465,la jolla,32.8473,-117.2742,14.54,92,75,2.06,US,1714386999
466,paracuru,-3.41,-39.0306,26.73,88,94,2.45,BR,1714387000
467,farsan,32.2569,50.561,22.02,19,100,2.39,IR,1714387000
468,yuanping,38.7153,112.7575,13.98,39,100,4.12,CN,1714387001
469,dingzhou,38.5131,114.9956,14.06,61,100,3.88,CN,1714387001
470,acarau,-2.8856,-40.12,26.8,82,84,1.26,BR,1714387001
471,galliano,29.4422,-90.2992,24.0,92,55,6.56,US,1714387001
472,al matlin,37.2452,10.05,19.77,73,4,8.41,TN,1714387001
473,kolasib,24.2333,92.7,34.5,43,26,0.94,IN,1714386678
474,ji'an,27.1172,114.9793,24.66,90,100,3.36,CN,1714387002
475,shchyolkino,45.4291,35.8223,15.31,85,100,5.65,UA,1714387002
476,hillvue,-31.1244,150.915,13.95,72,40,2.57,AU,1714387002
477,gisborne,-38.6533,178.0042,14.05,82,76,1.7,NZ,1714386486
478,opuwo,-18.0607,13.84,30.01,19,0,6.64,NA,1714387003
479,kargopol',61.5071,38.9456,11.92,52,100,3.85,RU,1714387003
480,brak,27.5496,14.2714,38.83,8,7,5.35,LY,1714387003
481,shubarkuduk,49.1447,56.4872,25.53,21,46,5.99,KZ,1714387003
482,longford,53.7333,-7.8,9.74,93,100,6.09,IE,1714387003
483,belsand,26.45,85.4,43.15,7,13,10.17,IN,1714387003
484,ilhabela,-23.7781,-45.3581,24.42,90,88,0.76,BR,1714387004
485,st. john's,47.5649,-52.7093,7.75,96,100,4.63,CA,1714386750
486,morden,49.1919,-98.1014,3.79,87,100,4.12,CA,1714387004
487,garden city,42.3256,-83.331,19.14,90,75,3.09,US,1714387005
488,tofol,5.3248,163.0078,28.68,78,96,6.79,FM,1714387005
489,liepaja,56.5419,21.0367,17.99,55,0,9.26,LV,1714387005
490,betio village,1.358,172.9211,29.02,80,64,6.18,KI,1714387005
491,igreja,15.0333,-24.3333,22.15,81,23,8.07,CV,1714387005
492,mkushi,-13.6202,29.3939,24.12,41,3,3.25,ZM,1714387005
493,pemangkat,1.1667,108.9667,25.55,91,100,3.66,ID,1714387006
494,quellon,-43.1167,-73.6167,9.27,85,100,6.95,CL,1714387006
495,susuman,62.7833,148.1667,-2.79,87,100,2.24,RU,1714387006
496,corte,42.25,9.25,19.22,34,83,3.14,FR,1714387006
497,tindouf,27.6711,-8.1474,19.25,26,0,9.26,DZ,1714387007
498,tsiombe,-25.3,45.4833,25.2,61,68,6.74,MG,1714387007
499,dunedin,-45.8742,170.5036,9.89,99,1,2.05,NZ,1714387007
500,maintirano,-18.0667,44.0167,29.16,66,2,4.96,MG,1714387007
501,khargone,21.8167,75.6,41.77,13,0,5.73,IN,1714386789
502,nova sintra,14.8667,-24.7167,20.32,79,7,8.75,CV,1714387008
503,new norfolk,-42.7826,147.0587,8.73,79,31,1.83,AU,1714387008
504,tazacorte,28.629,-17.9293,20.54,73,20,5.66,ES,1714387008
505,west vancouver,49.3323,-123.1622,6.68,85,40,5.14,CA,1714387008
506,santa ana,33.7456,-117.8678,16.69,84,0,1.54,US,1714387008
507,kruisfontein,-34.0033,24.7314,22.71,51,0,5.28,ZA,1714387008
508,benghazi,32.1167,20.0667,27.01,40,88,2.77,LY,1714386775
509,sao borja,-28.6606,-56.0044,19.41,98,80,2.24,BR,1714387008
510,krasnokamsk,58.0802,55.7541,10.09,48,95,2.93,RU,1714387009
511,baker city,44.7749,-117.8344,6.84,69,100,3.09,US,1714387009
512,conduaga,8.862,117.4893,29.23,76,97,1.03,PH,1714387009
513,arnstadt,50.8333,10.95,20.39,55,0,2.57,DE,1714387009
514,al bawiti,28.3492,28.8659,30.01,13,3,5.44,EG,1714387009
515,nacajuca,18.1333,-93.0167,29.45,76,43,1.52,MX,1714387010
516,praia,14.9215,-23.5087,24.3,64,40,11.32,CV,1714387010
517,adre,13.4667,22.2,38.96,9,2,5.94,TD,1714387011
518,freeport,40.6576,-73.5832,18.99,87,0,2.06,US,1714387011
519,coquimbo,-29.9533,-71.3436,10.85,93,0,2.57,CL,1714387011
520,cockburn town,21.4612,-71.1419,24.52,66,100,8.37,TC,1714387012
521,ragana,57.1803,24.7144,22.49,45,84,5.9,LV,1714387012
522,umarga,17.8333,76.6167,41.12,16,46,4.77,IN,1714387012
523,chul'man,56.8479,124.9104,1.27,76,86,2.68,RU,1714387012
524,alofi,-19.0595,-169.9187,25.94,94,81,2.57,NU,1714387012
525,ar ruways,24.1103,52.7306,31.27,49,2,3.81,AE,1714386727
526,santiago,-33.4569,-70.6483,13.66,65,75,2.57,CL,1714386642
527,kuta,-8.7233,115.1723,27.97,83,20,6.71,ID,1714387013
528,nguigmi,14.2495,13.1092,37.82,13,37,6.36,NE,1714387013
529,dzhangala,49.2167,50.3333,29.27,12,58,6.44,KZ,1714387013
530,rongelap,11.1635,166.8941,27.43,80,98,7.58,MH,1714387013
531,pokhara,28.2333,83.9833,36.48,8,76,3.88,NP,1714386538
532,namibe,-15.1961,12.1522,30.19,48,22,4.79,AO,1714387014
533,pieksamaki,62.3,27.1333,14.92,60,100,3.83,FI,1714387014
534,muang phon-hong,18.4928,102.4172,37.77,27,74,0.43,LA,1714387014
535,brejo santo,-7.4933,-38.9872,27.13,88,59,2.23,BR,1714387014
536,vanimo,-2.6741,141.3028,27.24,84,100,0.94,PG,1714387014
537,chonchi,-42.6128,-73.8092,8.56,89,100,4.16,CL,1714387015
538,tamiahua,21.2667,-97.45,23.65,95,28,2.5,MX,1714387015
539,hilo,19.7297,-155.09,23.49,97,100,2.06,US,1714387015
540,virginia,37.5481,-77.4467,17.41,89,20,2.57,US,1714387015
541,nurabad,34.0734,47.9725,21.83,21,87,2.56,IR,1714387016
542,kantagi,43.5264,68.5775,21.46,17,66,5.06,KZ,1714387016
543,longboat key,27.4125,-82.659,21.12,83,0,3.6,US,1714387016
544,saudarkrokur,65.7461,-19.6394,4.8,73,77,2.16,IS,1714387016
545,qarqaraly,49.4058,75.4742,17.61,46,96,7.77,KZ,1714387017
546,general conesa,-40.1,-64.4333,9.67,67,15,4.77,AR,1714387017
547,kitui,-1.367,38.0106,25.51,61,85,2.63,KE,1714387017
548,raduzhny,62.0961,77.475,-5.91,84,100,8.6,RU,1714387018
549,revda,56.801,59.9303,8.85,38,100,3.4,RU,1714387018
550,barrouallie,13.2333,-61.2667,25.79,78,40,2.06,VC,1714387018
551,pingliang,35.5392,106.6861,7.21,64,100,6.16,CN,1714387018
552,tanabe,33.7333,135.3667,20.56,83,75,3.6,JP,1714387018
553,wanning,18.8003,110.3967,28.02,86,2,6.55,CN,1714387019
554,smithers,54.7804,-127.1743,0.18,100,100,1.03,CA,1714387019
555,mana,5.6592,-53.7767,26.06,88,98,3.18,GF,1714387019
556,dapchi,12.4904,11.4944,42.29,6,99,6.85,NG,1714387019
557,ambodifotatra,-16.9833,49.85,25.82,82,100,5.26,MG,1714387020
558,canto del llano,8.1761,-80.973,24.25,91,99,0.45,PA,1714387020
559,kirensk,57.7853,108.1119,3.31,92,100,4.47,RU,1714387020
560,nadi,-17.8,177.4167,27.0,89,40,2.06,FJ,1714387020
561,lubang,13.8584,120.124,30.22,71,28,2.88,PH,1714387021
562,fortaleza,-3.7227,-38.5247,26.79,94,75,2.06,BR,1714386939
563,dzhalagash,45.0833,64.6667,24.05,11,97,4.66,KZ,1714387021
564,ghat,24.9647,10.1728,36.13,9,0,1.69,LY,1714387021
565,ginir,7.1333,40.7,24.67,47,49,3.79,ET,1714387021
566,westport,41.1415,-73.3579,18.01,85,0,1.54,US,1714387022
567,djambala,-2.5447,14.7533,31.11,48,75,3.4,CG,1714387022
568,severo-yeniseyskiy,60.3725,93.0408,1.99,99,100,4.47,RU,1714387022
569,nuuk,64.1835,-51.7216,3.34,56,100,8.75,GL,1714387022
570,santa teresa,10.2341,-66.6631,25.79,88,78,0.78,VE,1714387022
571,aden,12.7794,45.0367,29.76,67,3,6.61,YE,1714386936
572,tippi,7.2,35.45,23.9,78,67,1.07,ET,1714387023
573,bardsir,29.9227,56.5743,19.83,24,58,5.08,IR,1714387023
574,shira,54.4911,89.9531,10.12,61,100,9.82,RU,1714387023
575,kisangani,0.5167,25.2,36.34,39,4,0.95,CD,1714387023
576,boguchany,58.3814,97.4531,6.59,65,100,3.58,RU,1714387024
577,ailuk,10.2197,169.9797,27.77,75,100,8.11,MH,1714387024
578,myeik,12.4333,98.6,31.11,64,30,5.17,MM,1714387024
579,fauske,67.2588,15.3918,8.3,64,30,6.16,NO,1714387024
580,tobelo,1.7284,128.0095,27.45,85,95,2.14,ID,1714387025
581,selma,36.5708,-119.6121,14.88,83,0,3.6,US,1714387025
582,thunder bay,48.4001,-89.3168,1.99,80,100,9.77,CA,1714387025
583,akureyri,65.6835,-18.0878,2.96,87,75,3.09,IS,1714387025
584,gebeit,21.0667,36.3167,34.4,26,0,1.21,SD,1714387025
585,abepura,-2.6333,140.5833,26.45,94,40,0.51,ID,1714387026
586,usogorsk,63.4106,48.6872,-0.74,90,100,0.95,RU,1714387026
587,kattivakkam,13.2167,80.3167,36.17,64,35,7.62,IN,1714386849
588,torghay,49.6339,63.4981,25.54,29,81,5.92,KZ,1714387026
589,shuangjiang,26.1547,109.7138,24.82,84,29,3.57,CN,1714387013
590,brookings,44.3114,-96.7984,4.19,97,100,4.63,US,1714387027
591,sitia,35.2,26.0986,18.94,76,61,10.01,GR,1714387027
592,cadillac,44.2519,-85.4012,7.66,98,100,3.82,US,1714387027
593,pindushi,62.9152,34.58,8.78,67,100,1.4,RU,1714387027
